,1,2,3,4
0,-1.0094346777135512,-5.1115655529179085,-0.6268193078386515,0.014467928766221976
1,-0.8613549600377268,-5.298514516430772,-0.5804590849316783,0.000567857317826143
2,-1.229295011002888,-5.518959726683595,-0.5775985067314126,-0.13956367112926812
3,-1.2127766723650537,-5.51937852653196,-0.6565320382844989,-0.08625826153606601
4,-0.6754686115410233,-5.205279766539582,-0.5930771494672973,-0.023397352937413178
5,-0.7690310556452676,-5.217768978322531,-0.6269164653227491,0.024612951630426833
6,-0.6587916738558786,-5.250487807722274,-0.6086031112340768,0.006769802597764419
7,-0.7856296472483488,-5.128033319291532,-0.6789025190531925,0.006628278361043144
8,-1.0661134961960543,-5.284922830372969,-0.6251196412443175,0.036825858507151116
9,2.0647922795722593,-4.398788992702658,-0.6471795770676557,0.07302260184244941
10,-0.5818007322317001,-5.207211135340175,-0.494911595238259,0.07461347382769712
11,-13.525359945099943,8.205850624656629,-0.028660733312588896,0.0059020538146191525
12,-20.362393650370795,11.186610100058294,0.037352871327857216,-0.028307108637547818
13,-20.80719373771083,12.82832317878863,-0.009481238348065387,-0.03475812400114918
14,-20.66793553892296,12.716581299946288,-0.02262453635375741,-0.01749080513857604
15,-20.457829318679583,11.093949363237469,0.12246909760527988,-0.045807082652789655
16,-20.693091525384705,12.409584701385022,-0.0031541557319744603,-0.03963056790749573
17,-19.94507043168672,11.189793903367994,0.07689055119953196,0.04916525039502189
18,-19.918166060131274,11.10486221477669,0.030293765348541203,-0.04294610945054266
19,0.15395984172773172,-4.054285679385967,-0.4967236908798565,0.08101559292720872
20,15.656352711175215,-1.1270862972923827,-0.4547380702147318,-0.010528420705836603
21,0.012822227911689344,-4.713066640072508,-0.4586915595464758,0.07597805489011655
22,5.460100311678461,-3.9091812538884376,-0.3879858265809858,-0.02230960109062887
23,2.985193687043509,-4.447405276950833,-0.4238057343491303,0.036418880449750855
24,5.748018727163348,-3.804033763200904,-0.4203497729053817,-0.11444844309045676
25,0.7742833792153467,-4.783372591285845,-0.4725287907272578,0.12742238705852693
26,10.192727037083081,-2.7629056192908594,-0.3752034668885326,-0.09140416523381502
27,2.869748484812875,-4.394825230061067,-0.4329423152861503,0.09149398226324947
28,-1.103565757009902,-5.294114093153935,-0.37127566664494527,0.12003694796047182
29,-0.6641698579945768,-5.003796252448399,-0.33935668736115493,0.09002071804968623
30,-3.3308217953184522,-5.615187560402344,-0.38210334995514594,0.09837754534857177
31,-1.4726654916181579,-5.153048788765735,-0.3093274548256269,0.04951471839900505
32,-0.83380671649452,-4.841567003941223,-0.2499879154972912,0.008926761538557043
33,-1.144434983488267,-4.836649848147807,-0.28611016970227227,0.015715286746232744
34,-1.4756840899215267,-5.135278639484164,-0.31285055754167723,0.07480696238891427
35,12.540390285304602,-2.242337444056528,-0.1371820498134553,0.01667845546533754
36,10.454282187455707,-2.279516572613648,-0.18558093982694687,0.04060049414163281
37,-19.593233689330745,10.541200867152936,0.30190241403162765,0.08033641794670446
38,-19.07375261069012,8.387663661189007,0.12151284527251231,0.07366446572056268
39,-19.82291510281226,9.95422800001567,0.13431016528909803,0.09092602168414611
40,-20.178454343813353,10.944104090911843,-0.011095693066968528,0.038587611924976006
41,-20.303835173006032,11.336084463323537,0.07501300232252045,-0.007934725648211946
42,-7.528098369358609,5.892251735626603,0.02810591695690323,-0.013419442816911308
43,3.1356304755772193,-3.946250826822882,-0.29705766352323465,-0.06815605112797261
44,0.42027595871267337,-4.804843508675836,-0.23055173757312614,0.08877200954039521
45,-0.3057711620260684,-4.8494143686798425,-0.2409633767954821,0.027832575064395734
46,-0.10193136879756437,-5.281688981456527,-0.1297666647754874,0.002000635895879247
47,0.39753301629459037,-4.761569733270707,-0.19194116254047153,0.007062998849972971
48,0.6792529808581622,-4.650304557135258,-0.17340741535118137,0.0015473519304648614
49,0.5444701891786083,-4.910262293057016,-0.1951916156506739,0.008620061365564043
50,1.7694901198480673,-4.735146567896644,-0.244559280063032,0.03108082658341059
51,-0.017792461180759344,-4.691476009622333,-0.2887591934620796,0.17369998920118143
52,0.12869650595177207,-4.075503135516924,-0.3426632745171998,-0.0050365513282390395
53,-20.10092117937473,10.192189027724424,0.14287361208032007,0.08469400233314897
54,-20.1058169065311,11.291869434283143,0.22258029569185758,0.010028884144853041
55,-20.22213215966959,10.301469341985282,0.0230254205008802,-0.047601583935329775
56,-20.32489997644361,11.812625348066009,0.054744969236322875,0.02186906706054823
57,-20.263273237582194,10.967567126919185,-0.18539404650098612,-0.028668058403803976
58,-20.313228427928284,12.288063473375086,-0.16458663286110783,0.007868628524487414
59,-20.162231060387963,12.113660070212253,-0.12117612131287712,0.11094032904546133
60,-20.524225115186436,12.719765192029518,-0.22160570095300286,0.07578659338527294
61,-20.83610624467165,14.188588767971577,-0.16785674740311138,0.018484640364962227
62,-20.794205107137774,13.7071307557878,-0.28037429635319466,-0.08349711464840423
63,-21.427547491746704,15.58863565817964,-0.21605968122917982,-0.04600903101190602
64,-21.142870652771805,14.962304816665906,-0.22691939236155118,0.0499119833386927
65,1.9872919875543726,-4.568176503816164,-0.5853339468992698,-0.08943875924085819
66,3.1927645293484272,-4.2927125115878555,-0.6527757122057813,0.03226641015909612
67,-0.15239526653499594,-5.200738130673142,-0.5499964835831844,0.08284155478874117
68,-0.6169858593465531,-4.936698506289246,-0.7264528648147652,0.0570190191124639
69,-0.3441349893218661,-5.214430635982094,-0.6455800869604824,0.0520329720669806
70,-0.17345401943784744,-5.025082605522462,-0.7080037136397113,0.0805219297986578
71,-0.5176124662664234,-5.282005210407978,-0.7333104687103624,0.11644276947506504
72,-0.1963421599413284,-5.371117750303582,-0.6226221191263024,0.11764058978193065
